title,totalyearlycompensation,yearsofexperience,location,experience_category
Software Engineer,40000,8.0,"Bangalore, KA, India",7-9
Software Engineer,249000,3.0,"New York, NY",0-3
Software Engineer,208000,3.0,"New York, NY",0-3
Software Engineer,310000,11.0,"San Francisco, CA",10-19
Software Engineer,193000,4.0,"Seattle, WA",4-6
Software Engineer,173000,13.0,"Seattle, WA",10-19
Software Engineer,50000,3.0,"Hyderabad, TS, India",0-3
Software Engineer,220000,4.0,"San Francisco, CA",4-6
Software Engineer,800000,10.0,"Mountain View, CA",10-19
Software Engineer,240000,3.0,"San Francisco, CA",0-3
Software Engineer,243000,5.0,"Nashville, TN",4-6
Software Engineer,160000,4.0,"Oakland, CA",4-6
Software Engineer,200000,4.0,"San Jose, CA",4-6
Software Engineer,228000,2.0,"San Francisco, CA",0-3
Software Engineer,222000,7.0,"San Francisco, CA",7-9
Software Engineer,275000,14.0,"Bellevue, WA",10-19
Software Engineer,300000,10.0,"Seattle, WA",10-19
Software Engineer,170000,0.0,"Seattle, WA",0-3
Software Engineer,170000,0.0,"Seattle, WA",0-3
Software Engineer,140000,2.0,"San Diego, CA",0-3
Software Engineer,164000,1.0,"Cupertino, CA",0-3
Software Engineer,900000,20.0,"San Mateo, CA",20+
Software Engineer,420000,10.0,"Redwood City, CA",10-19
Software Engineer,220000,2.0,"San Francisco, CA",0-3
Software Engineer,575000,8.0,"San Francisco, CA",7-9
Software Engineer,120000,3.0,"Madison, WI",0-3
Software Engineer,154000,9.0,"Redmond, WA",7-9
Software Engineer,250000,6.0,"Menlo Park, CA",4-6
Software Engineer,240000,6.0,"Seattle, WA",4-6
Software Engineer,155000,2.0,"San Francisco, CA",0-3
Software Engineer,229000,5.0,"San Francisco, CA",4-6
Software Engineer,300000,5.0,"Zurich, ZH, Switzerland",4-6
Software Engineer,318000,12.0,"Denver, CO",10-19
Software Engineer,169000,2.0,"San Francisco, CA",0-3
Software Engineer,130000,10.0,"San Francisco, CA",10-19
Software Engineer,93000,5.0,"Fort Mill, SC",4-6
Software Engineer,320000,15.0,"Austin, TX",10-19
Software Engineer,240000,1.0,"Seattle, WA",0-3
Software Engineer,272000,10.0,"New York, NY",10-19
Software Engineer,450000,13.0,"Cupertino, CA",10-19
Software Engineer,600000,19.0,"Boston, MA",10-19
Software Engineer,255000,12.0,"Boulder, CO",10-19
Software Engineer,239000,7.0,"Redmond, WA",7-9
Software Engineer,224000,5.0,"Seattle, WA",4-6
Software Engineer,450000,5.0,"Menlo Park, CA",4-6
Software Engineer,96000,1.0,"Bellevue, WA",0-3
Software Engineer,130000,6.0,"Palo Alto, CA",4-6
Software Engineer,175000,6.0,"Pleasanton, CA",4-6
Software Engineer,150000,5.0,"San Francisco, CA",4-6
Software Engineer,385000,6.0,"Los Gatos, CA",4-6
Software Engineer,178000,12.0,"Kirkland, WA",10-19
Software Engineer,169000,6.0,"Redmond, WA",4-6
Software Engineer,255000,5.0,"Cupertino, CA",4-6
Software Engineer,280000,4.0,"San Francisco, CA",4-6
Software Engineer,341000,15.0,"Redwood City, CA",10-19
Software Engineer,330000,12.0,"Cambridge, EN, United Kingdom",10-19
Software Engineer,260000,20.0,"New York, NY",20+
Software Engineer,366000,20.0,"Austin, TX",20+
Software Engineer,185000,7.0,"Seattle, WA",7-9
Software Engineer,190000,18.0,"Irvine, CA",10-19
Software Engineer,220000,7.0,"San Francisco, CA",7-9
Software Engineer,163000,2.0,"Seattle, WA",0-3
Software Engineer,285000,16.0,"Seattle, WA",10-19
Software Engineer,250000,12.0,"Boston, MA",10-19
Software Engineer,251000,3.0,"Mountain View, CA",0-3
Software Engineer,82000,2.0,"Wilmington, DE",0-3
Software Engineer,280000,3.0,"Seattle, WA",0-3
Software Engineer,200000,5.0,"London, EN, United Kingdom",4-6
Software Engineer,184000,6.0,"Seattle, WA",4-6
Software Engineer,325000,15.0,"Cambridge, MA",10-19
Software Engineer,171000,3.0,"Seattle, WA",0-3
Software Engineer,240000,3.0,"Mountain View, CA",0-3
Software Engineer,163000,0.0,"Mountain View, CA",0-3
Software Engineer,178000,8.0,"Palo Alto, CA",7-9
Software Engineer,500000,11.0,"Los Gatos, CA",10-19
Software Engineer,82000,1.0,"Detroit, MI",0-3
Software Engineer,520000,13.0,"San Francisco, CA",10-19
Software Engineer,520000,13.0,"San Francisco, CA",10-19
Software Engineer,109000,2.0,"New York, NY",0-3
Software Engineer,260000,10.0,"Seattle, WA",10-19
Software Engineer,230000,4.0,"Palo Alto, CA",4-6
Software Engineer,230000,6.0,"San Francisco, CA",4-6
Software Engineer,171000,2.0,"San Francisco, CA",0-3
Software Engineer,110000,12.0,"Los Angeles, CA",10-19
Software Engineer,178000,0.0,"San Francisco, CA",0-3
Software Engineer,289000,16.0,"Melbourne, VI, Australia",10-19
Software Engineer,71000,3.0,"Kansas City, MO",0-3
Software Engineer,145000,0.0,"Seattle, WA",0-3
Software Engineer,410000,8.0,"Sunnyvale, CA",7-9
Software Engineer,165000,7.0,"San Jose, CA",7-9
Software Engineer,328000,6.0,"New York, NY",4-6
Software Engineer,246000,5.0,"New York, NY",4-6
Software Engineer,440000,5.0,"Mountain View, CA",4-6
Software Engineer,141000,6.0,"San Diego, CA",4-6
Software Engineer,193000,4.0,"Sunnyvale, CA",4-6
Software Engineer,155000,0.0,"Tempe, AZ",0-3
Software Engineer,228000,15.0,"Redmond, WA",10-19
Software Engineer,225000,6.0,"Cambridge, MA",4-6
Software Engineer,170000,3.0,"Seattle, WA",0-3
Software Engineer,148000,2.0,"Santa Clara, CA",0-3
Software Engineer,409000,7.0,"Seattle, WA",7-9
Software Engineer,190000,6.0,"Seattle, WA",4-6
Software Engineer,156000,5.0,"Seattle, WA",4-6
Software Engineer,257000,4.0,"Redmond, WA",4-6
Software Engineer,250000,4.0,"Boston, MA",4-6
Software Engineer,184000,6.0,"San Jose, CA",4-6
Software Engineer,423000,9.0,"San Francisco, CA",7-9
Software Engineer,275000,6.0,"Santa Clara, CA",4-6
Software Engineer,423000,9.0,"San Francisco, CA",7-9
Software Engineer,263000,10.0,"Seattle, WA",10-19
Software Engineer,150000,7.0,"Seattle, WA",7-9
Software Engineer,53000,1.0,"Sindelfingen, BW, Germany",0-3
Software Engineer,382000,3.0,"Mountain View, CA",0-3
Software Engineer,76000,5.0,"Walldorf, BW, Germany",4-6
Software Engineer,206000,1.0,"Sunnyvale, CA",0-3
Software Engineer,184000,10.0,"Portland, OR",10-19
Software Engineer,228000,8.0,"San Diego, CA",7-9
Software Engineer,115000,4.0,"Chandler, AZ",4-6
Software Engineer,317000,9.0,"Seattle, WA",7-9
Software Engineer,330000,9.0,"Santa Clara, CA",7-9
Software Engineer,150000,2.0,"Santa Clara, CA",0-3
Software Engineer,151000,0.0,"Redmond, WA",0-3
Software Engineer,103000,9.0,"Wausau, WI",7-9
Software Engineer,70000,4.0,"Seattle, WA",4-6
Software Engineer,186000,3.0,"Seattle, WA",0-3
Software Engineer,230000,3.0,"Seattle, WA",0-3
Software Engineer,243000,2.0,"Cupertino, CA",0-3
Software Engineer,173000,1.0,"Sunnyvale, CA",0-3
Software Engineer,160000,0.0,"New York, NY",0-3
Software Engineer,208000,13.0,"Austin, TX",10-19
Software Engineer,137000,14.0,"Calgary, AB, Canada",10-19
Software Engineer,308000,6.0,"San Francisco, CA",4-6
Software Engineer,175000,1.0,"Redmond, WA",0-3
Software Engineer,185000,18.0,"Berlin, BE, Germany",10-19
Software Engineer,215000,9.0,"Santa Clara, CA",7-9
Software Engineer,325000,5.0,"Mountain View, CA",4-6
Software Engineer,343000,5.0,"San Francisco, CA",4-6
Software Engineer,225000,4.0,"San Francisco, CA",4-6
Software Engineer,118000,2.0,"Sunnyvale, CA",0-3
Software Engineer,170000,20.0,"Munich, BY, Germany",20+
Software Engineer,105000,8.0,"Sindelfingen, BW, Germany",7-9
Software Engineer,260000,4.0,"Seattle, WA",4-6
Software Engineer,101000,4.0,"Boise, ID",4-6
Software Engineer,63000,6.0,"Taipei, TP, Taiwan",4-6
Software Engineer,770000,10.0,"Sunnyvale, CA",10-19
Software Engineer,200000,6.0,"Seattle, WA",4-6
Software Engineer,151000,15.0,"Lausanne, VD, Switzerland",10-19
Software Engineer,212000,7.0,"San Diego, CA",7-9
Software Engineer,165000,2.0,"Sunnyvale, CA",0-3
Software Engineer,196000,4.0,"Redmond, WA",4-6
Software Engineer,427000,4.0,"Seattle, WA",4-6
Software Engineer,194000,4.0,"Seattle, WA",4-6
Software Engineer,300000,15.0,"Seattle, WA",10-19
Software Engineer,500000,15.0,"San Francisco, CA",10-19
Software Engineer,175000,15.0,"Herndon, VA",10-19
Software Engineer,214000,9.0,"San Francisco, CA",7-9
Software Engineer,300000,6.0,"Seattle, WA",4-6
Software Engineer,176000,6.0,"Redmond, WA",4-6
Software Engineer,560000,12.0,"Sunnyvale, CA",10-19
Software Engineer,238000,20.0,"Bellevue, WA",20+
Software Engineer,372000,9.0,"San Francisco, CA",7-9
Software Engineer,215000,2.0,"Seattle, WA",0-3
Software Engineer,475000,15.0,"Sunnyvale, CA",10-19
Software Engineer,187000,7.0,"Cupertino, CA",7-9
Software Engineer,208000,11.0,"Santa Clara, CA",10-19
Software Engineer,196000,10.0,"Austin, TX",10-19
Software Engineer,288000,15.0,"Sunnyvale, CA",10-19
Software Engineer,203000,8.0,"San Francisco, CA",7-9
Software Engineer,135000,9.0,"Philadelphia, PA",7-9
Software Engineer,182000,4.0,"Seattle, WA",4-6
Software Engineer,150000,5.0,"Bellevue, WA",4-6
Software Engineer,114000,2.0,"Austin, TX",0-3
Software Engineer,188000,5.0,"New York, NY",4-6
Software Engineer,210000,2.0,"Palo Alto, CA",0-3
Software Engineer,210000,2.0,"Mountain View, CA",0-3
Software Engineer,149000,1.0,"Seattle, WA",0-3
Software Engineer,200000,13.0,"San Diego, CA",10-19
Software Engineer,191000,10.0,"Canberra, CT, Australia",10-19
Software Engineer,129000,0.0,"Point Richmond, CA",0-3
Software Engineer,156000,3.0,"San Francisco, CA",0-3
Software Engineer,185000,15.0,"Portland, OR",10-19
Software Engineer,335000,24.0,"Redmond, WA",20+
Software Engineer,71000,0.0,"New York, NY",0-3
Software Engineer,140000,12.0,"Palo Alto, CA",10-19
Software Engineer,466000,21.0,"New York, NY",20+
Software Engineer,200000,3.0,"Seattle, WA",0-3
Software Engineer,220000,3.0,"San Francisco, CA",0-3
Software Engineer,246000,2.0,"New York, NY",0-3
Software Engineer,179000,2.0,"Seattle, WA",0-3
Software Engineer,61000,8.0,"Moscow, MC, Russia",7-9
Software Engineer,213000,6.0,"Redmond, WA",4-6
Software Engineer,568000,11.0,"New York, NY",10-19
Software Engineer,160000,10.0,"San Ramon, CA",10-19
Software Engineer,170000,1.0,"Seattle, WA",0-3
Software Engineer,351000,13.0,"New York, NY",10-19
Software Engineer,237000,8.0,"Seattle, WA",7-9
Software Engineer,325000,13.0,"San Francisco, CA",10-19
Software Engineer,176000,2.0,"San Francisco, CA",0-3
Software Engineer,125000,8.0,"Seattle, WA",7-9
Software Engineer,198000,5.0,"Houston, TX",4-6
Software Engineer,121000,0.0,"Denver, CO",0-3
Software Engineer,170000,0.0,"Seattle, WA",0-3
Software Engineer,200000,1.0,"Mountain View, CA",0-3
Software Engineer,240000,2.0,"Seattle, WA",0-3
Software Engineer,320000,10.0,"Bellevue, WA",10-19
Software Engineer,700000,10.0,"San Francisco, CA",10-19
Software Engineer,247000,6.0,"Seattle, WA",4-6
Software Engineer,150000,1.0,"Cambridge, MA",0-3
Software Engineer,112000,10.0,"Cologne, NW, Germany",10-19
Software Engineer,102000,2.0,"Seattle, WA",0-3
Software Engineer,137000,3.0,"San Francisco, CA",0-3
Software Engineer,212000,0.0,"Seattle, WA",0-3
Software Engineer,228000,8.0,"Seattle, WA",7-9
Software Engineer,232000,1.0,"Seattle, WA",0-3
Software Engineer,70000,1.0,"Tampa, FL",0-3
Software Engineer,110000,0.0,"San Jose, CA",0-3
Software Engineer,180000,7.0,"Foster City, CA",7-9
Software Engineer,215000,10.0,"Cleveland, OH",10-19
Software Engineer,335000,5.0,"San Francisco, CA",4-6
Software Engineer,160000,12.0,"Redwood City, CA",10-19
Software Engineer,288000,7.0,"Sunnyvale, CA",7-9
Software Engineer,203000,3.0,"Zurich, ZH, Switzerland",0-3
Software Engineer,59000,2.0,"Berlin, BE, Germany",0-3
Software Engineer,152000,2.0,"Vancouver, BC, Canada",0-3
Software Engineer,132000,0.0,"Boston, MA",0-3
Software Engineer,210000,7.0,"Santa Clara, CA",7-9
Software Engineer,286000,4.0,"San Francisco, CA",4-6
Software Engineer,211000,7.0,"Redmond, WA",7-9
Software Engineer,192000,22.0,"Raleigh, NC",20+
Software Engineer,123000,8.0,"Houston, TX",7-9
Software Engineer,180000,8.0,"Boston, MA",7-9
Software Engineer,250000,9.0,"Seattle, WA",7-9
Software Engineer,178000,3.0,"Seattle, WA",0-3
Software Engineer,157000,2.0,"San Francisco, CA",0-3
Software Engineer,149000,13.0,"Los Angeles, CA",10-19
Software Engineer,280000,7.0,"San Jose, CA",7-9
Software Engineer,230000,3.0,"San Francisco, CA",0-3
Software Engineer,440000,9.0,"Sunnyvale, CA",7-9
Software Engineer,473000,18.0,"San Francisco, CA",10-19
Software Engineer,126000,8.0,"New York, NY",7-9
Software Engineer,480000,10.0,"San Francisco, CA",10-19
Software Engineer,355000,10.0,"Seattle, WA",10-19
Software Engineer,80000,1.0,"Grand Rapids, MI",0-3
Software Engineer,220000,4.0,"Redmond, WA",4-6
Software Engineer,253000,4.0,"Cupertino, CA",4-6
Software Engineer,230000,1.0,"Berkeley, CA",0-3
Software Engineer,137000,3.0,"New York, NY",0-3
Software Engineer,80000,3.0,"Toronto, ON, Canada",0-3
Software Engineer,115000,2.0,"Plano, TX",0-3
Software Engineer,311000,6.0,"Seattle, WA",4-6
Software Engineer,237000,4.0,"Redmond, WA",4-6
Software Engineer,185000,2.0,"San Francisco, CA",0-3
Software Engineer,320000,3.0,"Cupertino, CA",0-3
Software Engineer,490000,8.0,"Seattle, WA",7-9
Software Engineer,323000,5.0,"Cupertino, CA",4-6
Software Engineer,185000,4.0,"Seattle, WA",4-6
Software Engineer,164000,3.0,"Reston, VA",0-3
Software Engineer,100000,2.0,"Washington, DC",0-3
Software Engineer,450000,15.0,"Mountain View, CA",10-19
Software Engineer,187000,4.0,"Santa Monica, CA",4-6
Software Engineer,160000,5.0,"Seattle, WA",4-6
Software Engineer,251000,7.0,"Santa Clara, CA",7-9
Software Engineer,250000,10.0,"Redmond, WA",10-19
Software Engineer,200000,5.0,"Mountain View, CA",4-6
Software Engineer,307000,5.0,"Seattle, WA",4-6
Software Engineer,144000,9.0,"Bellevue, WA",7-9
Software Engineer,295000,2.0,"New York, NY",0-3
Software Engineer,300000,4.0,"Cupertino, CA",4-6
Software Engineer,135000,8.0,"San Jose, CA",7-9
Software Engineer,125000,2.0,"Reston, VA",0-3
Software Engineer,212000,10.0,"San Jose, CA",10-19
Software Engineer,84000,3.0,"Warren, NJ",0-3
Software Engineer,246000,14.0,"Seattle, WA",10-19
Software Engineer,158000,0.0,"Seattle, WA",0-3
Software Engineer,276000,1.0,"Menlo Park, CA",0-3
Software Engineer,148000,4.0,"Seattle, WA",4-6
Software Engineer,280000,12.0,"Seattle, WA",10-19
Software Engineer,196000,4.0,"San Jose, CA",4-6
Software Engineer,200000,8.0,"Boston, MA",7-9
Software Engineer,500000,10.0,"San Francisco, CA",10-19
Software Engineer,196000,10.0,"Redmond, WA",10-19
Software Engineer,460000,8.0,"Seattle, WA",7-9
Software Engineer,146000,0.0,"Seattle, WA",0-3
Software Engineer,235000,5.0,"Cupertino, CA",4-6
Software Engineer,190000,3.0,"San Francisco, CA",0-3
Software Engineer,292000,9.0,"Menlo Park, CA",7-9
Software Engineer,250000,8.0,"Irvine, CA",7-9
Software Engineer,151000,0.0,"San Francisco, CA",0-3
Software Engineer,197000,15.0,"Boston, MA",10-19
Software Engineer,182000,8.0,"Bellevue, WA",7-9
Software Engineer,149000,0.0,"Seattle, WA",0-3
Software Engineer,235000,4.0,"Mountain View, CA",4-6
Software Engineer,165000,2.0,"Santa Clara, CA",0-3
Software Engineer,340000,6.0,"Seattle, WA",4-6
Software Engineer,130000,3.0,"Cambridge, MA",0-3
Software Engineer,225000,6.0,"Cupertino, CA",4-6
Software Engineer,200000,4.0,"Emeryville, CA",4-6
Software Engineer,183000,2.0,"San Francisco, CA",0-3
Software Engineer,78000,3.0,"Frankford, DE",0-3
Software Engineer,173000,6.0,"San Jose, CA",4-6
Software Engineer,152000,10.0,"Portland, OR",10-19
Software Engineer,750000,11.0,"San Francisco, CA",10-19
Software Engineer,244000,3.0,"Sunnyvale, CA",0-3
Software Engineer,189000,2.0,"Los Angeles, CA",0-3
Software Engineer,128000,4.0,"Seattle, WA",4-6
Software Engineer,250000,12.0,"San Jose, CA",10-19
Software Engineer,239000,9.0,"Seattle, WA",7-9
Software Engineer,104000,6.0,"Boston, MA",4-6
Software Engineer,113000,1.0,"Sunnyvale, CA",0-3
Software Engineer,170000,5.0,"New York, NY",4-6
Software Engineer,342000,3.0,"San Francisco, CA",0-3
Software Engineer,140000,7.0,"Menlo Park, CA",7-9
Software Engineer,186000,2.0,"Sunnyvale, CA",0-3
Software Engineer,500000,7.0,"San Francisco, CA",7-9
Software Engineer,270000,3.0,"New York, NY",0-3
Software Engineer,280000,4.0,"New York, NY",4-6
Software Engineer,320000,4.0,"San Francisco, CA",4-6
Software Engineer,125000,0.0,"San Jose, CA",0-3
Software Engineer,173000,2.0,"Redwood City, CA",0-3
Software Engineer,180000,5.0,"Vancouver, BC, Canada",4-6
Software Engineer,250000,13.0,"Tel Aviv, TA, Israel",10-19
Software Engineer,250000,13.0,"Tel Aviv, TA, Israel",10-19
Software Engineer,144000,2.0,"San Diego, CA",0-3
Software Engineer,250000,5.0,"San Francisco, CA",4-6
Software Engineer,150000,3.0,"Mountain View, CA",0-3
Software Engineer,119000,2.0,"Vancouver, BC, Canada",0-3
Software Engineer,124000,2.0,"Vancouver, BC, Canada",0-3
Software Engineer,160000,5.0,"Seattle, WA",4-6
Software Engineer,125000,8.0,"Vancouver, BC, Canada",7-9
Software Engineer,172000,0.0,"Menlo Park, CA",0-3
Software Engineer,180000,16.0,"San Francisco, CA",10-19
Software Engineer,220000,3.0,"Redmond, WA",0-3
Software Engineer,167000,0.0,"Redmond, WA",0-3
Software Engineer,200000,2.0,"Palo Alto, CA",0-3
Software Engineer,285000,15.0,"New York, NY",10-19
Software Engineer,167000,8.0,"Washington, DC",7-9
Software Engineer,174000,3.0,"Toronto, ON, Canada",0-3
Software Engineer,255000,18.0,"Santa Clara, CA",10-19
Software Engineer,114000,0.0,"Mc Lean, VA",0-3
Software Engineer,129000,10.0,"Boulder, CO",10-19
Software Engineer,165000,2.0,"Boston, MA",0-3
Software Engineer,156000,0.0,"Redmond, WA",0-3
Software Engineer,215000,11.0,"San Francisco, CA",10-19
Software Engineer,750000,14.0,"New York, NY",10-19
Software Engineer,242000,8.0,"San Francisco, CA",7-9
Software Engineer,163000,12.0,"Pleasanton, CA",10-19
Software Engineer,157000,2.0,"San Jose, CA",0-3
Software Engineer,140000,2.0,"Los Angeles, CA",0-3
Software Engineer,210000,9.0,"New York, NY",7-9
Software Engineer,120000,2.0,"Foster City, CA",0-3
Software Engineer,294000,20.0,"Sunnyvale, CA",20+
Software Engineer,138000,6.0,"Seattle, WA",4-6
Software Engineer,197000,5.0,"Sunnyvale, CA",4-6
Software Engineer,269000,2.0,"Menlo Park, CA",0-3
Software Engineer,97000,7.0,"Minneapolis, MN",7-9
Software Engineer,128000,3.0,"New York, NY",0-3
Software Engineer,201000,4.0,"Seattle, WA",4-6
Software Engineer,200000,15.0,"Seattle, WA",10-19
Software Engineer,177000,5.0,"Seattle, WA",4-6
Software Engineer,153000,9.0,"Philadelphia, PA",7-9
Software Engineer,196000,4.0,"Los Angeles, CA",4-6
Software Engineer,120000,8.0,"Milford, MI",7-9
Software Engineer,160000,1.0,"San Jose, CA",0-3
Software Engineer,370000,5.0,"Cupertino, CA",4-6
Software Engineer,120000,1.0,"Fremont, CA",0-3
Software Engineer,205000,10.0,"Sunnyvale, CA",10-19
Software Engineer,470000,7.0,"San Francisco, CA",7-9
Software Engineer,200000,7.0,"Seattle, WA",7-9
Software Engineer,89000,1.0,"Austin, TX",0-3
Software Engineer,260000,14.0,"Milpitas, CA",10-19
Software Engineer,390000,10.0,"Cupertino, CA",10-19
Software Engineer,150000,4.0,"Redmond, WA",4-6
Software Engineer,566000,14.0,"Cupertino, CA",10-19
Software Engineer,228000,4.0,"Mountain View, CA",4-6
Software Engineer,230000,2.0,"Mountain View, CA",0-3
Software Engineer,180000,3.0,"Seattle, WA",0-3
Software Engineer,100000,5.0,"Tokyo, TY, Japan",4-6
Software Engineer,625000,7.0,"San Francisco, CA",7-9
Software Engineer,290000,6.0,"Menlo Park, CA",4-6
Software Engineer,382000,15.0,"San Francisco, CA",10-19
Software Engineer,526000,30.0,"Cambridge, MA",20+
Software Engineer,225000,8.0,"Boston, MA",7-9
Software Engineer,90000,3.0,"Toronto, ON, Canada",0-3
Software Engineer,148000,5.0,"Lehi, UT",4-6
Software Engineer,130000,6.0,"Vancouver, BC, Canada",4-6
Software Engineer,86000,0.0,"Seattle, WA",0-3
Software Engineer,162000,20.0,"Durham, NC",20+
Software Engineer,180000,10.0,"Seattle, WA",10-19
Software Engineer,190000,6.0,"Redmond, WA",4-6
Software Engineer,420000,5.0,"San Francisco, CA",4-6
Software Engineer,530000,13.0,"San Francisco, CA",10-19
Software Engineer,500000,12.0,"Redmond, WA",10-19
Software Engineer,295000,15.0,"Redmond, WA",10-19
